task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M4 anchoring shift,22,qLogNEHVI,0.8834986203916089,0.011129072029724438,160,0.8701260729831827,0.05198002137072582,0.07174695131734903,32.77969061871249,0.6534361686967604,20.026738078830206,200
M4 anchoring shift,23,qLogNEHVI,0.8818724019069872,0.007616478547561081,172,0.8799602509719913,0.04211497284073189,0.07414292909274742,33.93058301096202,0.6285855729963995,18.78734629862719,200
M4 anchoring shift,24,qLogNEHVI,0.8899917373729176,0.010137454389244425,163,0.8752460528251089,0.05596054079913806,0.07488422009814093,34.7395200420342,0.6748323033665476,18.41866586668856,200
M4 anchoring shift,25,qLogNEHVI,0.8761677340575142,0.00914539790105345,157,0.8877268024374018,0.06100560834472655,0.06705574508302914,30.76174970284945,0.6417923696198246,20.265207954407536,200
M4 anchoring shift,26,qLogNEHVI,0.8776936941844745,0.009805150919037083,160,0.8708058231806743,0.06236994650300755,0.07683388540579088,32.554791208490904,0.6561319229217126,18.990119643726683,200
M4 anchoring shift,27,qLogNEHVI,0.8843617641485955,0.008928639509492067,162,0.8852395293664046,0.0699414051801348,0.07616217568221355,32.783727086604564,0.6179203873216049,20.424699931574175,200
M4 anchoring shift,28,qLogNEHVI,0.8882683392163232,0.00815754220559127,154,0.9076138082326604,0.05625373069153748,0.07156302353062825,35.70480109437874,0.6730355530721909,18.70432103676052,200
M4 anchoring shift,29,qLogNEHVI,0.8850915555945121,0.010598856733527468,164,0.8779321398940206,0.056516980456900526,0.08139363018414505,30.397029867211522,0.6860336276837613,18.80975460464688,200
M4 anchoring shift,30,qLogNEHVI,0.885533749050655,0.00701505158888702,159,0.9087023010428519,0.05410158190125217,0.06833135455998622,33.09789186564735,0.6540892946352656,20.484019784709254,200
M4 anchoring shift,1,MOMF,0.887098066028486,0.009499472530736446,152,0.888036103112635,0.05843737776745877,0.055703171198353524,29.676749500477285,0.6592363616308662,18.301412979117984,200
M4 anchoring shift,2,MOMF,0.8806527461998214,0.009295018535503633,149,0.9031271458886214,0.05685518371187179,0.06493057252379199,35.046235606521115,0.6368436794288368,20.784459334424906,200
M4 anchoring shift,3,MOMF,0.873523706234077,0.010852951932846388,135,0.8963108011312539,0.05387711239896529,0.06827613334666174,32.30068517079951,0.6283996135004899,20.153628632216435,200
M4 anchoring shift,4,MOMF,0.8855400084072835,0.009456443511456867,141,0.8889671305761742,0.06045645863951494,0.07446624734664269,32.104121500323856,0.7123609055259815,18.096265369501552,200
M4 anchoring shift,5,MOMF,0.8745883558769555,0.008727710099482408,156,0.9074971472773361,0.05807144490725233,0.09262143786307117,32.36416676437082,0.6410106228174988,17.462435946834667,200
M4 anchoring shift,6,MOMF,0.8833998085153001,0.0108270336897097,148,0.9034150612938572,0.05246678275966079,0.061993079155180084,33.273062451756104,0.6670825984564636,18.52070510458999,200
M4 anchoring shift,7,MOMF,0.8849048034016271,0.009661919551830756,147,0.8830803833161007,0.053405365530299675,0.08262495673824727,32.950452277067356,0.6797490550414719,20.548377866670563,200
M4 anchoring shift,8,MOMF,0.8911545456637201,0.010394311073248435,145,0.9038401767485047,0.058189400639676134,0.06773901542497682,31.565439886844562,0.6856165742758791,18.5625224786501,200
M4 anchoring shift,9,MOMF,0.8843595792231441,0.010852941990986027,154,0.8998056744631693,0.04400962321239409,0.07272954512485336,30.65612086968649,0.6442176233714385,18.938791709533326,200
M4 anchoring shift,10,MOMF,0.8783906491306941,0.010599285416667752,152,0.8953265348942616,0.05503821937316863,0.07339658707715241,32.25507867288367,0.6496933246874537,18.571141542295884,200
M4 anchoring shift,11,MOMF,0.8868839186119489,0.009685246060397496,153,0.895976031388963,0.05248692933729674,0.07132956149162019,32.787783831010586,0.6783316295597774,17.91684886910257,200
M4 anchoring shift,12,MOMF,0.8810144284005829,0.01154185219340347,149,0.8913623933736796,0.059276246482755285,0.05108879591034844,35.601900946052645,0.6095553574885654,18.332742942267213,200
M4 anchoring shift,13,MOMF,0.8788839242871017,0.012485982888967342,151,0.8841372357885132,0.054384015033812155,0.07297482086481547,32.27451004888591,0.6321616187195209,18.894720885109233,200
M4 anchoring shift,14,MOMF,0.8816178139981176,0.012723044567025575,155,0.8666724405571248,0.0578257842631642,0.06519907273982845,35.21358972160343,0.6637321187714685,19.23090803685525,200
M4 anchoring shift,15,MOMF,0.8776474653758319,0.011656900847856363,156,0.8998783067018857,0.053900759032023224,0.07821771629976822,32.67450321706012,0.6325680855244458,18.955992615480977,200
M4 anchoring shift,16,MOMF,0.8837239634108486,0.012598215258661115,141,0.9114161913756309,0.060789850684298256,0.06441820669332772,32.38265634804099,0.614506322316507,17.895945469762623,200
M4 anchoring shift,17,MOMF,0.8791648005094108,0.008103484032955863,148,0.8957108403850282,0.04569038897798402,0.06814777096611171,31.430884231121205,0.6780523651790252,18.883066265131117,200
M4 anchoring shift,18,MOMF,0.8772466778639805,0.011237741066271383,147,0.916473115625131,0.07706308207212446,0.066073837222139,32.01548479530956,0.6626215273354447,18.461833293151557,200
M4 anchoring shift,19,MOMF,0.8794567155438217,0.009382863285995144,152,0.920941670099043,0.05060131923342171,0.07096526361130134,33.784143768448764,0.6356998148298156,18.627098584929048,200
M4 anchoring shift,20,MOMF,0.8811452047903613,0.01156722320264226,159,0.8977165873042116,0.05308806223301109,0.073449145921239,31.30805653497825,0.6481528432177395,18.27468795373102,200
M4 anchoring shift,21,MOMF,0.8836230148758449,0.00842696610171409,154,0.9019528206955019,0.04969921935303469,0.06982717464678956,35.27033894627828,0.6418972032987091,18.678402753777434,200
M4 anchoring shift,22,MOMF,0.8834514932275408,0.008438272072626365,160,0.8773635327825543,0.06047464061788195,0.07569168528860866,32.04508254746058,0.6189397264221925,18.624989320461836,200
M4 anchoring shift,23,MOMF,0.8969616226421514,0.008374775696259221,156,0.8839920032469628,0.05292001063427011,0.06838068395015312,36.447000028953326,0.6354537610814579,18.702627169354226,200
M4 anchoring shift,24,MOMF,0.8776960922632613,0.009319941284009007,160,0.907484418356859,0.05685166520259769,0.07045323054849252,30.155796737498093,0.6504624693417421,18.60502010685981,200
M4 anchoring shift,25,MOMF,0.8866886700227238,0.010393812556318388,156,0.8924845789751306,0.046471398858850925,0.06795747804450461,35.578229279206354,0.6221063618236435,18.880792470742513,200
M4 anchoring shift,26,MOMF,0.8806047020643633,0.011700126601502688,149,0.9198647067504768,0.05596230449830141,0.07064926333400448,31.21388698052365,0.6647381265856129,18.405966504235874,200
M4 anchoring shift,27,MOMF,0.88038334879272,0.010082273054196025,149,0.8781924005095105,0.040445925775534054,0.07621226716586899,31.74660127551212,0.6324690804018145,17.05790568927666,200
M4 anchoring shift,28,MOMF,0.8784995624850858,0.011018926357484238,145,0.860518822121219,0.06268098262148854,0.07261072869244609,34.15718737324146,0.6974958115115442,16.502226677805286,200
M4 anchoring shift,29,MOMF,0.8690399716631902,0.009887025216000033,150,0.9289921297174404,0.061313489262771234,0.07255589158148766,31.54652422653956,0.6615521675936068,17.70046478898618,200
M4 anchoring shift,30,MOMF,0.8899704244200567,0.009543404690456262,153,0.8890930281255713,0.05104174393753086,0.06963471116025716,33.40988188490233,0.6202625917051086,19.73682205784043,200
M4 anchoring shift,1,PHSEA,0.8754095576266983,0.013781893432598604,170,0.9042152697971152,0.043181909759186995,0.07703380916662678,31.76994757719408,0.6386318708256433,19.44431744049023,200
M4 anchoring shift,2,PHSEA,0.8719337717382555,0.011649754313162118,164,0.9023141238649134,0.05366164570280815,0.08152038790914153,33.99331471767157,0.6581356475902174,18.692344747368235,200
M4 anchoring shift,3,PHSEA,0.8768129734747387,0.012588730956092208,179,0.9234924023051606,0.0520760431657017,0.07254202721176294,33.6153773624947,0.6280692312145923,20.255284588333446,200
M4 anchoring shift,4,PHSEA,0.8731427559221523,0.011400713154036032,164,0.9044684354312786,0.04114371396847,0.07736901461767039,32.43473779688188,0.6258040963878663,18.908097309844017,200
M4 anchoring shift,5,PHSEA,0.8728821120418182,0.011278889163398257,166,0.9070885408551881,0.0505584078528142,0.0785710053854978,34.909795524991374,0.667218912503652,19.22908369288638,200
M4 anchoring shift,6,PHSEA,0.878064662058986,0.014194527957745092,171,0.901840317090391,0.05354277510528629,0.07707441325952585,31.4289955840903,0.6476327711781814,18.196081400199365,200
M4 anchoring shift,7,PHSEA,0.8756253916987453,0.011130030688775355,171,0.919068574981988,0.05643004324629142,0.07867389061838041,33.98350298437041,0.6762334072012517,20.74144234808692,200
M4 anchoring shift,8,PHSEA,0.8903311430408992,0.010371673506761263,167,0.8886627304408581,0.04467978850399323,0.06882561692292129,31.517272646342864,0.6258306819966744,20.539937639064878,200
M4 anchoring shift,9,PHSEA,0.8630576747499895,0.010743904339495873,172,0.9078777821819163,0.04759759460190364,0.07532829244993804,33.33347900074371,0.6455469933006509,18.713711606791595,200
M4 anchoring shift,10,PHSEA,0.8799858694038091,0.012835016200790118,174,0.9215565254064225,0.05187003290851807,0.07064431588976298,33.540645511708895,0.6109579843560695,19.615324775782597,200
M4 anchoring shift,11,PHSEA,0.878082919135604,0.012612576635240394,174,0.9102358855788528,0.05745434706339858,0.07034378517696371,32.40130503850012,0.6610266342390526,18.988538815854948,200
M4 anchoring shift,12,PHSEA,0.8872405321571994,0.011041515081064983,177,0.9013550415440087,0.05073135337158894,0.06442586234547318,36.775945447713106,0.7027663925370037,18.35125487561501,200
M4 anchoring shift,13,PHSEA,0.8742459271193073,0.010635729155543535,174,0.9147627886779457,0.0475512224101989,0.0774034498435711,33.51076149606012,0.6681801964794803,19.375169307759077,200
M4 anchoring shift,14,PHSEA,0.8800046084152676,0.012810944991883021,172,0.9190440004713303,0.04486261299736436,0.07850566636101601,33.702029126399914,0.631530612049148,18.462508196973673,200
M4 anchoring shift,15,PHSEA,0.8798556588878054,0.009279123838495124,173,0.9070578211717149,0.047455260751615866,0.07650891566721957,33.12556047136987,0.6259427629369451,19.81813750982771,200
M4 anchoring shift,16,PHSEA,0.8673154041894995,0.011732364597737016,174,0.9137304728538388,0.04120360155464585,0.07930011568081685,31.587003932416863,0.7050225242080863,19.2291819761049,200
M4 anchoring shift,17,PHSEA,0.8725021865043122,0.01231796090053766,172,0.9169474657025836,0.043781484092519155,0.07076907079386537,30.273819021075585,0.6300116803233002,18.56124675455016,200
M4 anchoring shift,18,PHSEA,0.8736004224494801,0.011319559558887733,173,0.8982526535358655,0.05034440340932972,0.07844706692898165,36.357751481918896,0.6831795168647198,20.194096925904454,200
M4 anchoring shift,19,PHSEA,0.8770389889217794,0.012212871166519255,171,0.9300067437441253,0.05359989900575129,0.06303767613117955,34.31897845929829,0.5814651151229977,18.88209336020534,200
M4 anchoring shift,20,PHSEA,0.8819693457941544,0.010656599372589445,176,0.8980260529132092,0.05540512700638425,0.07522079486769617,32.926640089066524,0.6289227362109748,20.538923089817274,200
M4 anchoring shift,21,PHSEA,0.8816923719350067,0.012341512542870123,178,0.90726335277682,0.03465637976103365,0.07829225431965897,31.77934745390784,0.6375496536425992,20.417902406136477,200
M4 anchoring shift,22,PHSEA,0.8692393162178129,0.010576911997448125,163,0.91589497008461,0.0424098691131355,0.07433701807978824,32.85112945575953,0.6529322658977363,18.043239643177813,200
M4 anchoring shift,23,PHSEA,0.8707910802647723,0.011905919914039729,168,0.9202960758883209,0.041500911649942754,0.0848971948615037,29.530340986514265,0.6650978612681357,18.735559451046516,200
M4 anchoring shift,24,PHSEA,0.8776599880561768,0.012013463248976248,175,0.9037837342390129,0.04825563338087563,0.06366103460473667,32.71106033148795,0.5861396050975395,20.575207205490347,200
M4 anchoring shift,25,PHSEA,0.8644054923454019,0.01046685823336923,176,0.8958726485037298,0.05282212616149301,0.08276262809179882,32.053061330751206,0.6790765363380926,19.24967933292786,200
M4 anchoring shift,26,PHSEA,0.8742948773506458,0.010730152706413748,172,0.9095168873890201,0.039219743523488906,0.07166676529237465,32.58215888335564,0.5953586928564587,18.993127984449483,200
M4 anchoring shift,27,PHSEA,0.8791591719039822,0.01239619064486066,165,0.9031814743143064,0.04757528532691795,0.08383551013089552,31.22455796316082,0.6469757249649667,19.584477856586183,200
M4 anchoring shift,28,PHSEA,0.8871458419496672,0.010854421801128595,164,0.8928779152661462,0.0476739404391147,0.06964522114602616,34.81009101055018,0.6126905437626613,18.438148167822906,200
M4 anchoring shift,29,PHSEA,0.8753571009215807,0.01169145765546432,163,0.9020180601525618,0.04660058012472131,0.06848986211634188,29.135777547380787,0.6577847033048937,19.220322920055473,200
M4 anchoring shift,30,PHSEA,0.8810937053299049,0.012412424664232804,168,0.9025185097319766,0.05177597023653989,0.07330898387494414,30.18850844618195,0.6763542385245239,19.14297256482425,200
M4 anchoring shift,1,MSAEA-DM,0.870674371248353,0.012933808875209025,184,0.878788533246446,0.0692237113735094,0.06643414547482489,32.146304563252954,0.619585887299798,20.366086717695623,200
M4 anchoring shift,2,MSAEA-DM,0.8690320536969492,0.01012836642687472,181,0.8631351898979818,0.058102678163559025,0.07411278797077986,31.649835638687502,0.6640384676063107,21.62308838550714,200
M4 anchoring shift,3,MSAEA-DM,0.8585248596241158,0.013928979563161272,182,0.8719105547667062,0.07157577677790658,0.07118385646859993,33.14869776963457,0.6565298916421887,20.887641488038216,200
M4 anchoring shift,4,MSAEA-DM,0.8855292127407484,0.010675772391547671,184,0.8681506346839037,0.07563899319024704,0.05922237773960359,34.311254800781995,0.7019185183533627,19.902723751220186,200
M4 anchoring shift,5,MSAEA-DM,0.8791920657164971,0.011938935692295644,183,0.8736903701967292,0.06692253246150964,0.08535418506732168,29.713421521716853,0.6666587163429047,22.004726891682047,200
M4 anchoring shift,6,MSAEA-DM,0.8691552156874337,0.01270518014513584,182,0.8903891064418732,0.060089908645596074,0.08031516240049928,30.89989902869837,0.6859221994971888,19.970518406083272,200
M4 anchoring shift,7,MSAEA-DM,0.8640019850623294,0.012915307757230118,188,0.865333348001351,0.06092224101048295,0.07973759359587813,32.818864614921495,0.6382920273897966,21.27066289781624,200
M4 anchoring shift,8,MSAEA-DM,0.8765887364895579,0.011574524251790345,180,0.8653747721188072,0.0805199489249711,0.07844911642942133,34.43796389612101,0.6935029237462053,20.11505101029505,200
M4 anchoring shift,9,MSAEA-DM,0.8769546862971832,0.012203101204634761,174,0.9092446822299179,0.05417633003728754,0.05755520369776726,31.01778329506525,0.6492490570376893,20.989302025578223,200
M4 anchoring shift,10,MSAEA-DM,0.8809183991173467,0.011403603242017385,184,0.8916882987613669,0.07177838775869035,0.08081614204861959,30.68648361554192,0.6613994916325155,19.98107203201415,200
M4 anchoring shift,11,MSAEA-DM,0.8636550594914414,0.012055807595968394,183,0.8852080620956436,0.06871167755123833,0.08445765425955071,32.12878342557552,0.613520043841804,19.48675877658826,200
M4 anchoring shift,12,MSAEA-DM,0.872083545284456,0.010904192484408595,175,0.9073202410636525,0.05954683098021962,0.0711577396842132,29.58045955537475,0.659262769629562,19.817546620058057,200
M4 anchoring shift,13,MSAEA-DM,0.878242608898819,0.010390366653108005,186,0.8727495209707729,0.07757186487443879,0.06690596304722062,33.001382248648234,0.6770381080087458,20.868234358997185,200
M4 anchoring shift,14,MSAEA-DM,0.8779665519842812,0.01258232032253806,168,0.8764488240087734,0.06785108319696656,0.07459571882566832,32.32172291891081,0.6615983211927741,20.820976816657733,200
M4 anchoring shift,15,MSAEA-DM,0.8576222672156248,0.011096984197833712,186,0.8718735879799683,0.06531565595133691,0.09257042231867603,31.50788251319088,0.6337892763854239,20.49743329300096,200
M4 anchoring shift,16,MSAEA-DM,0.8585190750847783,0.012706015666320479,178,0.8912181064196928,0.06045135954819344,0.07881670821255582,33.43955103490671,0.6228125992177133,18.265188804438793,200
M4 anchoring shift,17,MSAEA-DM,0.8728590246425951,0.010640395334273325,181,0.895967906767533,0.054656295804659,0.08050453072704034,34.1221342866853,0.644693496682379,18.731840066289898,200
M4 anchoring shift,18,MSAEA-DM,0.8591594664650799,0.011099514009794361,171,0.8986315129644123,0.06848777300773343,0.06821108136088673,32.5055639838379,0.6310784931680987,20.504075882447996,200
M4 anchoring shift,19,MSAEA-DM,0.8711604562251541,0.009931856697494613,174,0.8706486048624322,0.06361062043446261,0.07616583124761044,35.489519802376314,0.6551827786744484,20.074692907027345,200
M4 anchoring shift,20,MSAEA-DM,0.86596760113642,0.012969444246622662,185,0.9049186684134441,0.07130171407566221,0.07933338451284241,32.39897498394207,0.6534751677564257,21.008467391890267,200
M4 anchoring shift,21,MSAEA-DM,0.8703861605614911,0.01040601311512423,178,0.8697293325962252,0.050427770492441924,0.07711257088876353,32.68742080261909,0.6560698355864037,19.833980079256115,200
M4 anchoring shift,22,MSAEA-DM,0.8567524338267114,0.013547015368547447,182,0.8966140308222239,0.06396674426402552,0.07919399275707152,31.847328055367182,0.6884249222622032,21.34487230084749,200
M4 anchoring shift,23,MSAEA-DM,0.8787804312693346,0.010217149447592862,180,0.8858931038547083,0.06470256511080912,0.06767735788493216,33.47892413455702,0.6440999139930942,20.921614413904972,200
M4 anchoring shift,24,MSAEA-DM,0.8668908424991353,0.011183049388590476,182,0.8797768692794691,0.07322965466323221,0.07603276109080047,31.619644359866037,0.6492645631344435,21.518469566769852,200
M4 anchoring shift,25,MSAEA-DM,0.8642272627606925,0.013329112543919712,185,0.8830247313583821,0.07044204614878649,0.07468285419171718,32.293762776737026,0.7093135120194508,19.782787075094355,200
M4 anchoring shift,26,MSAEA-DM,0.8868764365165377,0.011950426006015813,181,0.8983322321024139,0.06658549865813884,0.06867831544482585,32.83501800575425,0.7032096761845397,19.432635836948762,200
M4 anchoring shift,27,MSAEA-DM,0.874743453365175,0.013530956161721995,178,0.8980629454580961,0.0705160221918083,0.09020725812277969,32.99199382593654,0.6597916074330508,20.991536149292198,200
M4 anchoring shift,28,MSAEA-DM,0.8628363159851868,0.01252115444840729,187,0.8781369339051972,0.0771687833414563,0.07292639653360146,31.1702464859362,0.6365837595838348,20.123458888652348,200
M4 anchoring shift,29,MSAEA-DM,0.8674789261218032,0.012181890952690885,177,0.893041289859448,0.056775333472840965,0.09118444177367621,31.651327822193398,0.6559449616215098,21.25951692358114,200
M4 anchoring shift,30,MSAEA-DM,0.8680872025889113,0.011666988673863309,183,0.8500808002103734,0.06418403309815679,0.07085956561999553,31.69583951160367,0.7094147362850788,20.652130767836514,200
M4 anchoring shift,1,AS-SMEA,0.8792806763921588,0.010261632555614164,179,0.8998592710228759,0.06919042066472891,0.08824970907465271,30.85975312268524,0.6462049282978574,20.357941276136614,200
M4 anchoring shift,2,AS-SMEA,0.8760788504463376,0.011775681546363888,177,0.8721174551398675,0.07641753116443369,0.0759277929814035,32.96175077098562,0.626403690648644,20.910303408802825,200
M4 anchoring shift,3,AS-SMEA,0.8809588741639052,0.011403303119740724,169,0.9082920422012172,0.06897877421206125,0.07595137390900844,35.20521235178142,0.6732655251772213,20.24342562442061,200
M4 anchoring shift,4,AS-SMEA,0.878104371490938,0.011006472156636825,175,0.8932249108868434,0.05464148412365842,0.08056957591587957,33.272122561285684,0.6577309988306049,19.3198402194398,200
M4 anchoring shift,5,AS-SMEA,0.873351114757787,0.011755699144286822,174,0.8948240871661406,0.06185126850108432,0.07868978057695376,31.949635701832012,0.6594070449890191,21.61919398844865,200
M4 anchoring shift,6,AS-SMEA,0.8820409903084463,0.009138658365372091,169,0.8893349340767459,0.06694742978866816,0.06681247706708401,35.977349699337765,0.6886129393537725,21.761552930737427,200
M4 anchoring shift,7,AS-SMEA,0.8705847335708587,0.011701161926239491,177,0.8933521761352633,0.0523060915600113,0.0687536978850628,30.6460727612708,0.6605360693521756,19.671550439817153,200
M4 anchoring shift,8,AS-SMEA,0.8883953597313355,0.01206036054347496,169,0.8922610229772497,0.06024727069944346,0.06692914905668294,32.644149056792855,0.6489733860010951,20.26924033978953,200
M4 anchoring shift,9,AS-SMEA,0.8737622263574919,0.011153939950137259,173,0.8997599341209327,0.06413282245908485,0.05807532198155256,30.75176314597965,0.646415140748342,19.06414031778927,200
M4 anchoring shift,10,AS-SMEA,0.8765146579184453,0.010970419521453898,182,0.8951795933698704,0.0601911538706931,0.07551913148051442,33.4202100809596,0.6688144821736339,19.186403707835964,200
M4 anchoring shift,11,AS-SMEA,0.8744232524274885,0.010804033202944624,177,0.8869345709385653,0.06304736389828959,0.06709793871192073,29.340955131712064,0.6711077071359874,21.107773746255376,200
M4 anchoring shift,12,AS-SMEA,0.8789627204628763,0.013102504155658012,182,0.8911565387359941,0.07404217252761044,0.08222360567185243,34.55972595999439,0.6448459354812636,20.76132335590618,200
M4 anchoring shift,13,AS-SMEA,0.880791360332682,0.011272023678476777,166,0.8820137175618914,0.06036863578223342,0.07158397324856529,37.66502363780059,0.6453883570460928,19.55853916145057,200
M4 anchoring shift,14,AS-SMEA,0.8745459748606964,0.012705745153341401,183,0.8724886271047108,0.061282792344806256,0.07844575023541253,32.766125113139424,0.5954560550475835,19.534303997652437,200
M4 anchoring shift,15,AS-SMEA,0.8733261140886938,0.011987167184364636,171,0.8918208814441824,0.06697163539858936,0.08178822805789315,31.860555049223713,0.6541999470304768,19.490253757520275,200
M4 anchoring shift,16,AS-SMEA,0.8646599194865644,0.012670083619191471,189,0.8871038062362392,0.049202554974130445,0.07067085419311064,33.00379851234473,0.698297370918747,19.874213733248123,200
M4 anchoring shift,17,AS-SMEA,0.8615382423479584,0.012560875174800956,175,0.8916202833532112,0.06897975789260002,0.06489502476471957,32.041720553175075,0.6372278357420176,20.867585203855175,200
M4 anchoring shift,18,AS-SMEA,0.8777692008020688,0.012425048076742067,177,0.8795325871641126,0.06558849834496856,0.07459537390916547,34.5774660322638,0.6315399277222026,20.0665774078646,200
M4 anchoring shift,19,AS-SMEA,0.8778206910200499,0.011844150796375545,178,0.8871117658305645,0.05902306584186772,0.07472902081031256,34.85911287682641,0.6463534964433665,20.991010833185832,200
M4 anchoring shift,20,AS-SMEA,0.8744904336831668,0.01429096421469108,183,0.8985761306430035,0.05047971273056095,0.07518114922812805,31.653356293056206,0.7007655385200242,20.38731104868716,200
M4 anchoring shift,21,AS-SMEA,0.8652944981568212,0.009813735682908784,179,0.8771172039003997,0.056205133954657205,0.07308397260079721,31.72131917773371,0.6601577766432946,20.24733290160044,200
M4 anchoring shift,22,AS-SMEA,0.8783036308728831,0.00940324298582042,175,0.8942434103072707,0.06377523239132354,0.07196740376456617,30.51660525398405,0.5904305217975497,20.163632967645004,200
M4 anchoring shift,23,AS-SMEA,0.8831002623400236,0.013435459606894556,179,0.8827279259597447,0.06709381115940431,0.07092155195523209,33.60799856709948,0.6664882433630298,20.57441687759433,200
M4 anchoring shift,24,AS-SMEA,0.8819793481982873,0.011978759218035224,176,0.8610322101373483,0.05411454979674373,0.07153150429672712,31.62156783235863,0.6323189067739023,19.842307604075472,200
M4 anchoring shift,25,AS-SMEA,0.8605670423985925,0.01033298965777224,179,0.8744351445901697,0.06847366755637024,0.07858258302844566,32.18643750336012,0.6355357675394675,19.729864669396214,200
M4 anchoring shift,26,AS-SMEA,0.8690447030181159,0.010926470571170847,175,0.8934005700985093,0.06828042160743646,0.07331607142149163,32.29623955346652,0.6772934080147215,21.323619614091267,200
M4 anchoring shift,27,AS-SMEA,0.8755082303557289,0.008667786960709817,177,0.8976920188799884,0.05641813804457114,0.0763109371935702,34.57826299075673,0.6614461600891207,20.661329261920354,200
M4 anchoring shift,28,AS-SMEA,0.8670599866512493,0.010450806564973054,178,0.9112733169586774,0.05401388690186411,0.07469576173161792,32.42281519922349,0.6475671041243964,19.383904038762733,200
M4 anchoring shift,29,AS-SMEA,0.8847407468072577,0.010533291986997463,172,0.8611515629923482,0.051207917958130386,0.07018434443513044,31.99688870427595,0.63342211077725,20.719261966906735,200
M4 anchoring shift,30,AS-SMEA,0.8655622925282256,0.010262779201166847,170,0.8968636011263983,0.07109276081770013,0.07390279277919613,33.67435048536188,0.6540709777535434,20.002487809305897,200
M4 anchoring shift,1,B2 direct screening,0.8672798163356495,0.012303693924135392,183,0.897635976703636,0.06216370996084475,0.07436714397873184,30.92600286441093,0.6325945725395866,15.213575840470888,200
M4 anchoring shift,2,B2 direct screening,0.8558064139394139,0.01310676042335428,189,0.8884566567090093,0.07554227172956424,0.06242341873259209,30.80698994978082,0.7078178106949404,15.421644687308989,200
M4 anchoring shift,3,B2 direct screening,0.8526665449601876,0.01266306255124177,190,0.8441482624058707,0.06408548666321062,0.08442118544602054,31.16588041519591,0.6902282188438945,15.848808025376451,200
M4 anchoring shift,4,B2 direct screening,0.8682974891192301,0.012443176497573944,187,0.8907818403305923,0.05804895008270071,0.07383291573441672,31.672769338860125,0.6696511891424932,15.190586278840911,200
M4 anchoring shift,5,B2 direct screening,0.8680317284932315,0.01213665541184325,189,0.8824907670019783,0.07294961217265467,0.07702394027010626,31.86608061420688,0.6824832730370525,13.71455347783005,200
M4 anchoring shift,6,B2 direct screening,0.8768901705717134,0.010935758849570659,183,0.8630706028186136,0.06451647697598199,0.07246160607686541,32.6299258990415,0.6349217112253247,15.491048839751144,200
M4 anchoring shift,7,B2 direct screening,0.8645106099692748,0.015578161393840885,200,0.8735039402757558,0.06365326620617946,0.08134803232574243,32.850688884267775,0.6889440856836848,15.987497427102365,200
M4 anchoring shift,8,B2 direct screening,0.8664443109190528,0.011584882712976176,197,0.8481581233114678,0.06783771323357857,0.07158020910509373,33.149650472241056,0.676528316428349,13.991766642001462,200
M4 anchoring shift,9,B2 direct screening,0.8754554027812885,0.012724593669215998,195,0.8597405764146413,0.05271476055318457,0.06043651222538532,30.405729170171103,0.6791354270542085,15.11992398451526,200
M4 anchoring shift,10,B2 direct screening,0.8746095661201615,0.017438404185854857,183,0.8381805402874474,0.06459552186646095,0.06806397624634683,31.987603129343157,0.6055295426962214,13.20441608103437,200
M4 anchoring shift,11,B2 direct screening,0.8723419408373043,0.01185261819026422,185,0.855577936598852,0.06826765844006927,0.07362249331365077,28.830216140948586,0.6701951645757077,14.82041066527112,200
M4 anchoring shift,12,B2 direct screening,0.8708775707402638,0.012394694779732842,186,0.8806777413547443,0.06739478601474558,0.07130680705709716,31.57123342184641,0.6886660810938582,17.00488802615314,200
M4 anchoring shift,13,B2 direct screening,0.8711758152815463,0.011139509696077157,190,0.8827301861972582,0.0628963315042328,0.06979257576586306,30.94840360738472,0.6591317871204192,15.998829503421645,200
M4 anchoring shift,14,B2 direct screening,0.870909777366631,0.014374128496083565,188,0.9208718400949013,0.06904518873133159,0.07390005936856672,32.36249954484397,0.6391214398971375,14.80224661546184,200
M4 anchoring shift,15,B2 direct screening,0.8648452174192114,0.012700395884764695,197,0.8829820194352113,0.05966612761754096,0.07821277685384322,30.937814643091397,0.7047001099483271,15.609101089914256,200
M4 anchoring shift,16,B2 direct screening,0.8654738967753509,0.013511682368191563,196,0.8869116942725511,0.05983249053671174,0.07488408504431954,33.522634874987936,0.7003322144992643,15.797351027909052,200
M4 anchoring shift,17,B2 direct screening,0.8452283527412141,0.013051686678571284,188,0.8745440708451243,0.06345698652339726,0.08643765861933801,28.73434028637628,0.632444443006668,13.116970266774903,200
M4 anchoring shift,18,B2 direct screening,0.8640221618510702,0.012115546459784809,188,0.8606105791689591,0.06614772145141454,0.06863699403484433,32.472909159687205,0.6133114825913711,15.098208542593342,200
M4 anchoring shift,19,B2 direct screening,0.8656710845114571,0.01356224303219765,189,0.8852442346583517,0.07272795067820374,0.06807718669480443,30.98058923999499,0.6295021290095393,15.392573752395997,200
M4 anchoring shift,20,B2 direct screening,0.8613925784171049,0.011481181607361307,190,0.8845163673836804,0.08168062820853736,0.07293817974313153,31.377210202960487,0.6526699447283509,15.835692148893704,200
