scenario,level,method,seed,normalized_HV,feasible_fraction
transition_temperature_shift_C,9,AS-SMEA,8,0.8569472773045131,0.8700699101510321
transition_temperature_shift_C,9,AS-SMEA,9,0.8612233497654442,0.8769793966740468
transition_temperature_shift_C,9,AS-SMEA,10,0.8535473520430822,0.8585012262369324
transition_temperature_shift_C,9,AS-SMEA,11,0.8602957622888132,0.8607379881806178
transition_temperature_shift_C,9,AS-SMEA,12,0.8643948124512294,0.865424463984786
transition_temperature_shift_C,9,AS-SMEA,13,0.8676010857615698,0.8639451641262776
transition_temperature_shift_C,9,AS-SMEA,14,0.8720545681812724,0.8477447183896359
transition_temperature_shift_C,9,AS-SMEA,15,0.8594188879304135,0.8706074088145556
transition_temperature_shift_C,9,AS-SMEA,16,0.8677124579797818,0.8657755553426992
transition_temperature_shift_C,9,AS-SMEA,17,0.8634917380764363,0.8628981831420334
transition_temperature_shift_C,9,AS-SMEA,18,0.8602387271625105,0.8426296861554263
transition_temperature_shift_C,9,AS-SMEA,19,0.8639891763353315,0.8603785172384087
transition_temperature_shift_C,9,AS-SMEA,20,0.858596079331467,0.8635161428566147
transition_temperature_shift_C,12,AS-SMEA,1,0.8377941166245874,0.8019239722621039
transition_temperature_shift_C,12,AS-SMEA,2,0.8459651386579569,0.8276878655218151
transition_temperature_shift_C,12,AS-SMEA,3,0.8498215186545325,0.8569377796812665
transition_temperature_shift_C,12,AS-SMEA,4,0.8449592389475659,0.8398380991189062
transition_temperature_shift_C,12,AS-SMEA,5,0.8605011745735204,0.8435524021248966
transition_temperature_shift_C,12,AS-SMEA,6,0.854221703363579,0.8585780394133222
transition_temperature_shift_C,12,AS-SMEA,7,0.8492146862207038,0.8430457752948621
transition_temperature_shift_C,12,AS-SMEA,8,0.8409862001097391,0.8344859918616967
transition_temperature_shift_C,12,AS-SMEA,9,0.8531490719314015,0.841021144553053
transition_temperature_shift_C,12,AS-SMEA,10,0.8525871507686501,0.8370317995826861
transition_temperature_shift_C,12,AS-SMEA,11,0.845631075039238,0.8476167044002021
transition_temperature_shift_C,12,AS-SMEA,12,0.8377245041431625,0.846768557250419
transition_temperature_shift_C,12,AS-SMEA,13,0.8450309033305303,0.8556980969934328
transition_temperature_shift_C,12,AS-SMEA,14,0.8531604978444436,0.8633791634480673
transition_temperature_shift_C,12,AS-SMEA,15,0.8402147430806635,0.8129714612830794
transition_temperature_shift_C,12,AS-SMEA,16,0.8595094702335264,0.8551171662072394
transition_temperature_shift_C,12,AS-SMEA,17,0.8510777031420642,0.8315376385701488
transition_temperature_shift_C,12,AS-SMEA,18,0.8535554148900111,0.8463341677039256
transition_temperature_shift_C,12,AS-SMEA,19,0.8519881050206032,0.8406550502922383
transition_temperature_shift_C,12,AS-SMEA,20,0.8428545577514938,0.8449329728966961
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,1,0.9289818604233934,0.9292491788833778
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,2,0.9153240998269956,0.9618358348625903
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,3,0.9210576573487009,0.9445927581968272
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,4,0.9183175079858502,0.9397886282973977
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,5,0.9235184856099105,0.9321672072670514
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,6,0.930590791734394,0.928909971761651
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,7,0.9251288093911418,0.9442707826839654
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,8,0.9270342061578186,0.9375242846004402
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,9,0.9308364685495606,0.945470902001191
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,10,0.927276690338357,0.9437448893941467
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,11,0.9189345653091849,0.947604449914008
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,12,0.9327936000432688,0.938837114180974
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,13,0.9248050083397632,0.9357435460829726
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,14,0.9257678997127421,0.9441420948635891
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,15,0.9339929326071728,0.9408068362418491
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,16,0.9238206349638486,0.9374541878028558
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,17,0.9264913523064903,0.9259145240230506
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,18,0.9387174378728725,0.9492079502983056
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,19,0.9436114463659663,0.9438948311773349
missing_fidelity_pairs_pct,0,Frank-WT MF-PIRN,20,0.9257330581045566,0.9460549633772658
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,1,0.9332256036898885,0.9115276912085774
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,2,0.9330811021435778,0.9188358843985999
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,3,0.9256411827422294,0.9146356877602833
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,4,0.9318596889374272,0.9324367034274971
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,5,0.9233343822725179,0.9309142764915703
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,6,0.9337324212044824,0.9283620055868487
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,7,0.9271656608673347,0.9245983081992137
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,8,0.931043294692344,0.9300179473350303
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,9,0.9320557385112156,0.9343501286244289
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,10,0.9284255485490839,0.9430667030305769
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,11,0.9298117601215279,0.9331945283407806
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,12,0.9340755658359255,0.9324955947170369
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,13,0.9244770382374552,0.9249616992336
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,14,0.9248262528145499,0.9136230775553218
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,15,0.9234016252859438,0.9104475260625253
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,16,0.9282291026094984,0.9453244195280712
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,17,0.9259207283613534,0.9472625681403561
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,18,0.9213701859390447,0.9338448232557195
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,19,0.9259225767480068,0.9422327593912251
missing_fidelity_pairs_pct,10,Frank-WT MF-PIRN,20,0.929262417003292,0.9272789298419449
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,1,0.9146295602082595,0.9062214548861066
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,2,0.9205113902634381,0.926845783944034
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,3,0.917412532213491,0.9161543428291832
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,4,0.9144367015253293,0.9217711059215548
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,5,0.9219370179973837,0.9044675081520669
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,6,0.9251705285004368,0.911266283844236
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,7,0.9233220848297203,0.9373720266239752
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,8,0.9185062470486061,0.9141129527601537
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,9,0.9230640522859931,0.893314467557796
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,10,0.9226518077569336,0.9166653949004717
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,11,0.919431440339114,0.9245862538219172
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,12,0.9119698775666659,0.9241964458212223
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,13,0.9091943038797436,0.8875921211069895
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,14,0.9340061645498489,0.8761060562214467
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,15,0.9183553078123265,0.8792532777085375
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,16,0.9248593153686796,0.9176923917521831
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,17,0.927220300468452,0.9336757489149043
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,18,0.9186349164563294,0.8963979757027548
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,19,0.9244723110489498,0.9395545555354855
missing_fidelity_pairs_pct,25,Frank-WT MF-PIRN,20,0.932747856633162,0.8925432615854298
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,1,0.9076405868578553,0.9030569615371857
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,2,0.9159730313134794,0.8720432537406404
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,3,0.9130692330044481,0.8749696113123944
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,4,0.9067038287671627,0.9032853624504084
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,5,0.9116974388647333,0.8737115440194391
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,6,0.9090056013491795,0.9086887978844704
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,7,0.9110277873245748,0.9076662127490204
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,8,0.909180759067005,0.8827135834293087
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,9,0.9123463510995654,0.8908387537846036
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,10,0.915027586538005,0.8793666043916315
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,11,0.9071342256521618,0.9106935016999363
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,12,0.9118396347325785,0.8543022421398437
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,13,0.9077855390979584,0.8650932724038305
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,14,0.9146734212860971,0.9118974462188213
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,15,0.919960653808931,0.8837990870466615
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,16,0.9067879457019716,0.9210300650076767
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,17,0.9090031958827042,0.8889449664813361
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,18,0.9183475358531824,0.8859858437681758
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,19,0.9127892894046671,0.8796679501863773
missing_fidelity_pairs_pct,40,Frank-WT MF-PIRN,20,0.9058001022534655,0.8900737499696894
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,1,0.895104930386598,0.853596263736706
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,2,0.9014871522860941,0.8402773921751424
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,3,0.8988396898463323,0.8632327089943004
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,4,0.904944362145304,0.8531555053373198
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,5,0.9075521059848601,0.855698666717285
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,6,0.8990634137791094,0.8673597781974062
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,7,0.911529397639617,0.8837320185238696
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,8,0.9023348999891554,0.8672470969436614
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,9,0.8983978275165837,0.8747401007752293
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,10,0.9054868501693034,0.8478428336842453
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,11,0.914572504146829,0.8683523486783883
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,12,0.8977338386549165,0.8651367223794603
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,13,0.8998336536674831,0.87905223301923
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,14,0.8913754499430251,0.8645265108176272
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,15,0.9050783746547094,0.8506542366310391
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,16,0.9098880581529727,0.8772403020300867
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,17,0.9130901021847911,0.8595393186715932
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,18,0.89609106194261,0.870923157261622
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,19,0.9016182703188522,0.8696634208487675
missing_fidelity_pairs_pct,60,Frank-WT MF-PIRN,20,0.9003268491281494,0.8645435456377805
missing_fidelity_pairs_pct,0,MF-HVKG,1,0.8972544762527985,0.928322448419691
missing_fidelity_pairs_pct,0,MF-HVKG,2,0.8961562659760695,0.9312066537641965
missing_fidelity_pairs_pct,0,MF-HVKG,3,0.9122292970515221,0.9053981721893714
missing_fidelity_pairs_pct,0,MF-HVKG,4,0.908377335026945,0.9356130296486092
missing_fidelity_pairs_pct,0,MF-HVKG,5,0.9016765063842357,0.9420662172795934
missing_fidelity_pairs_pct,0,MF-HVKG,6,0.897173595949379,0.9316432847039783
missing_fidelity_pairs_pct,0,MF-HVKG,7,0.8903730155412181,0.94649546269247
missing_fidelity_pairs_pct,0,MF-HVKG,8,0.9042488418038469,0.9623351026638125
missing_fidelity_pairs_pct,0,MF-HVKG,9,0.8993044933965058,0.9317330366860559
missing_fidelity_pairs_pct,0,MF-HVKG,10,0.8949035230327361,0.9465607189866353
missing_fidelity_pairs_pct,0,MF-HVKG,11,0.901646766350322,0.9613579484685527
missing_fidelity_pairs_pct,0,MF-HVKG,12,0.9205331664926418,0.946215913741327
missing_fidelity_pairs_pct,0,MF-HVKG,13,0.9089023514397012,0.9325901951552322
missing_fidelity_pairs_pct,0,MF-HVKG,14,0.9106960662187086,0.9423396764070047
missing_fidelity_pairs_pct,0,MF-HVKG,15,0.892873120304997,0.9512856194406409
missing_fidelity_pairs_pct,0,MF-HVKG,16,0.9111496721628406,0.9493373746393152
missing_fidelity_pairs_pct,0,MF-HVKG,17,0.8944321907793906,0.9469363864676497
missing_fidelity_pairs_pct,0,MF-HVKG,18,0.898463089933386,0.9331116522607945
missing_fidelity_pairs_pct,0,MF-HVKG,19,0.9170246040250061,0.937938325444231
missing_fidelity_pairs_pct,0,MF-HVKG,20,0.8935759908179871,0.9051022121791544
missing_fidelity_pairs_pct,10,MF-HVKG,1,0.8966638428667383,0.9091683519606325
missing_fidelity_pairs_pct,10,MF-HVKG,2,0.9015679955697335,0.9525946090239238
missing_fidelity_pairs_pct,10,MF-HVKG,3,0.9013047218857804,0.8868579000391733
missing_fidelity_pairs_pct,10,MF-HVKG,4,0.8841403289869041,0.9171626274965329
missing_fidelity_pairs_pct,10,MF-HVKG,5,0.8840331513430547,0.9123431191232416
missing_fidelity_pairs_pct,10,MF-HVKG,6,0.8883201429839593,0.9216668355543404
missing_fidelity_pairs_pct,10,MF-HVKG,7,0.906868419217547,0.9394159742687606
missing_fidelity_pairs_pct,10,MF-HVKG,8,0.8930814748360009,0.9258300527576224
missing_fidelity_pairs_pct,10,MF-HVKG,9,0.8947041728274527,0.9501856839264222
missing_fidelity_pairs_pct,10,MF-HVKG,10,0.8883188914864684,0.910431434077814
missing_fidelity_pairs_pct,10,MF-HVKG,11,0.8994939120240936,0.9204882730994759
missing_fidelity_pairs_pct,10,MF-HVKG,12,0.8883196196337808,0.9362901410351864
missing_fidelity_pairs_pct,10,MF-HVKG,13,0.903968130993005,0.8983015292921843
missing_fidelity_pairs_pct,10,MF-HVKG,14,0.8871928176289737,0.9437779765499029
missing_fidelity_pairs_pct,10,MF-HVKG,15,0.8804657075742729,0.9320227324491998
missing_fidelity_pairs_pct,10,MF-HVKG,16,0.8891679380916696,0.9098192144985956
missing_fidelity_pairs_pct,10,MF-HVKG,17,0.8882190842442158,0.9273525704616677
missing_fidelity_pairs_pct,10,MF-HVKG,18,0.9020595811604125,0.9345572107708053
missing_fidelity_pairs_pct,10,MF-HVKG,19,0.8977339540060647,0.9257898808343363
missing_fidelity_pairs_pct,10,MF-HVKG,20,0.8847478468416972,0.9113182832578202
missing_fidelity_pairs_pct,25,MF-HVKG,1,0.8900656741710181,0.9308490787231182
missing_fidelity_pairs_pct,25,MF-HVKG,2,0.8850964093945058,0.9069153165949688
missing_fidelity_pairs_pct,25,MF-HVKG,3,0.8968127108019429,0.9190185259399319
missing_fidelity_pairs_pct,25,MF-HVKG,4,0.894628667270719,0.8973158327332915
missing_fidelity_pairs_pct,25,MF-HVKG,5,0.8917861269463097,0.8982717732566342
missing_fidelity_pairs_pct,25,MF-HVKG,6,0.8841388616967035,0.9039496579817088
missing_fidelity_pairs_pct,25,MF-HVKG,7,0.8848428417490338,0.8976674426646617
missing_fidelity_pairs_pct,25,MF-HVKG,8,0.8862724081981782,0.9001605559582037
missing_fidelity_pairs_pct,25,MF-HVKG,9,0.881879908977335,0.8855280484804232
missing_fidelity_pairs_pct,25,MF-HVKG,10,0.8864200367091493,0.8948219352116428
missing_fidelity_pairs_pct,25,MF-HVKG,11,0.882343555637204,0.899618774703267
missing_fidelity_pairs_pct,25,MF-HVKG,12,0.8847063415059029,0.9079414852091714
missing_fidelity_pairs_pct,25,MF-HVKG,13,0.8877737839835073,0.9031194681154067
missing_fidelity_pairs_pct,25,MF-HVKG,14,0.8960751517542359,0.8951067689394651
missing_fidelity_pairs_pct,25,MF-HVKG,15,0.8774088019969143,0.9151525393734489
missing_fidelity_pairs_pct,25,MF-HVKG,16,0.8850733365975815,0.8950261844847236
missing_fidelity_pairs_pct,25,MF-HVKG,17,0.8776246855173191,0.8857652314495246
missing_fidelity_pairs_pct,25,MF-HVKG,18,0.8887239068469674,0.9065691606299999
missing_fidelity_pairs_pct,25,MF-HVKG,19,0.8796989632328636,0.9067729583932753
missing_fidelity_pairs_pct,25,MF-HVKG,20,0.89617173058122,0.8963858277978777
missing_fidelity_pairs_pct,40,MF-HVKG,1,0.8763364063273126,0.8674943255104082
missing_fidelity_pairs_pct,40,MF-HVKG,2,0.8699955690797067,0.8762920592845977
missing_fidelity_pairs_pct,40,MF-HVKG,3,0.8704476647114814,0.8579559377479478
missing_fidelity_pairs_pct,40,MF-HVKG,4,0.8777864546860722,0.8681395113271155
missing_fidelity_pairs_pct,40,MF-HVKG,5,0.8879065233809262,0.8645518351873559
missing_fidelity_pairs_pct,40,MF-HVKG,6,0.8710543240552834,0.8895854965167003
missing_fidelity_pairs_pct,40,MF-HVKG,7,0.8804428735632841,0.8760558600310128
missing_fidelity_pairs_pct,40,MF-HVKG,8,0.8875083895939717,0.8806260495440938
missing_fidelity_pairs_pct,40,MF-HVKG,9,0.8913290722446962,0.8893105313976251
missing_fidelity_pairs_pct,40,MF-HVKG,10,0.8837540916966206,0.864913779049801
missing_fidelity_pairs_pct,40,MF-HVKG,11,0.868861123023777,0.8523509998496994
missing_fidelity_pairs_pct,40,MF-HVKG,12,0.8859014417704559,0.856890161722348
missing_fidelity_pairs_pct,40,MF-HVKG,13,0.8816713702741646,0.8758960815610998
missing_fidelity_pairs_pct,40,MF-HVKG,14,0.875560579177023,0.8883641823424074
missing_fidelity_pairs_pct,40,MF-HVKG,15,0.8904009859917509,0.8733580003054505
missing_fidelity_pairs_pct,40,MF-HVKG,16,0.8856100810461175,0.877110439747714
missing_fidelity_pairs_pct,40,MF-HVKG,17,0.8702512275874774,0.8811561192767785
missing_fidelity_pairs_pct,40,MF-HVKG,18,0.8709945730120885,0.871540447388761
missing_fidelity_pairs_pct,40,MF-HVKG,19,0.865537209224949,0.8670306162857546
missing_fidelity_pairs_pct,40,MF-HVKG,20,0.8730989861524779,0.8621792476061155
missing_fidelity_pairs_pct,60,MF-HVKG,1,0.8705895694483266,0.8244866869587911
missing_fidelity_pairs_pct,60,MF-HVKG,2,0.8569503587731102,0.8436482947904282
missing_fidelity_pairs_pct,60,MF-HVKG,3,0.8599155255782508,0.8245611454230241
missing_fidelity_pairs_pct,60,MF-HVKG,4,0.8705713815303993,0.8432790080222674
missing_fidelity_pairs_pct,60,MF-HVKG,5,0.8645012893183357,0.8374637717868116
missing_fidelity_pairs_pct,60,MF-HVKG,6,0.8709271365910454,0.8484782062582347
missing_fidelity_pairs_pct,60,MF-HVKG,7,0.8730576124676015,0.8255035583450938
missing_fidelity_pairs_pct,60,MF-HVKG,8,0.8665892329943617,0.8411508397679929
missing_fidelity_pairs_pct,60,MF-HVKG,9,0.8768682908547702,0.8806156167602863
missing_fidelity_pairs_pct,60,MF-HVKG,10,0.8615932723904826,0.8280302945529077
missing_fidelity_pairs_pct,60,MF-HVKG,11,0.873713916929719,0.838799283618486
missing_fidelity_pairs_pct,60,MF-HVKG,12,0.8657811233066443,0.8526198433703636
missing_fidelity_pairs_pct,60,MF-HVKG,13,0.857069646477316,0.8294670994619752
missing_fidelity_pairs_pct,60,MF-HVKG,14,0.8655755257290242,0.8764988847904005
missing_fidelity_pairs_pct,60,MF-HVKG,15,0.8769882439287786,0.8510969685182288
missing_fidelity_pairs_pct,60,MF-HVKG,16,0.8703506038855137,0.8162014488990954
missing_fidelity_pairs_pct,60,MF-HVKG,17,0.8542208227556892,0.8258074516625789
missing_fidelity_pairs_pct,60,MF-HVKG,18,0.8568443254109641,0.8429361549176023
missing_fidelity_pairs_pct,60,MF-HVKG,19,0.8653099765813675,0.8421014535045409
missing_fidelity_pairs_pct,60,MF-HVKG,20,0.8644627751541684,0.849108759279602
missing_fidelity_pairs_pct,0,qLogNEHVI,1,0.8878074787450198,0.9422473161554966
missing_fidelity_pairs_pct,0,qLogNEHVI,2,0.8853508167298635,0.9277431863964808
missing_fidelity_pairs_pct,0,qLogNEHVI,3,0.8860315492959714,0.9421682704839455
missing_fidelity_pairs_pct,0,qLogNEHVI,4,0.8979029209678028,0.9474923886990282
missing_fidelity_pairs_pct,0,qLogNEHVI,5,0.8961018994888822,0.9390820078384934
missing_fidelity_pairs_pct,0,qLogNEHVI,6,0.8882074662208975,0.9244864436929973
missing_fidelity_pairs_pct,0,qLogNEHVI,7,0.8952011442903837,0.9513692014019542
missing_fidelity_pairs_pct,0,qLogNEHVI,8,0.9080183468417902,0.9414461533542637
missing_fidelity_pairs_pct,0,qLogNEHVI,9,0.8994454616706792,0.9224459169070839
missing_fidelity_pairs_pct,0,qLogNEHVI,10,0.8964684109493364,0.9361123120660231
missing_fidelity_pairs_pct,0,qLogNEHVI,11,0.8898600489747021,0.9700037169928992
missing_fidelity_pairs_pct,0,qLogNEHVI,12,0.8947478603876724,0.9402331029402852
missing_fidelity_pairs_pct,0,qLogNEHVI,13,0.9007733128961924,0.9630568812000033
missing_fidelity_pairs_pct,0,qLogNEHVI,14,0.8992322322008893,0.9125776418679011
missing_fidelity_pairs_pct,0,qLogNEHVI,15,0.8958478286532197,0.935622363107265
missing_fidelity_pairs_pct,0,qLogNEHVI,16,0.8833121956956462,0.9304396377813711
missing_fidelity_pairs_pct,0,qLogNEHVI,17,0.8982964327471169,0.945168004861214
missing_fidelity_pairs_pct,0,qLogNEHVI,18,0.9016951799747025,0.9393597317832039
missing_fidelity_pairs_pct,0,qLogNEHVI,19,0.8939801920546622,0.933054176603613
missing_fidelity_pairs_pct,0,qLogNEHVI,20,0.8899855193858842,0.9193996614069493
missing_fidelity_pairs_pct,10,qLogNEHVI,1,0.889052777712078,0.9193455872857377
missing_fidelity_pairs_pct,10,qLogNEHVI,2,0.8955348025607228,0.9140794534308128
missing_fidelity_pairs_pct,10,qLogNEHVI,3,0.8927006280212834,0.9138818759930113
missing_fidelity_pairs_pct,10,qLogNEHVI,4,0.8889679169885701,0.9335741321538544
missing_fidelity_pairs_pct,10,qLogNEHVI,5,0.8883438896459023,0.9260372933040564
missing_fidelity_pairs_pct,10,qLogNEHVI,6,0.8945164968336037,0.9339112564106983
missing_fidelity_pairs_pct,10,qLogNEHVI,7,0.8863486016661797,0.8846189074085539
missing_fidelity_pairs_pct,10,qLogNEHVI,8,0.9010333661031852,0.9306994196052357
missing_fidelity_pairs_pct,10,qLogNEHVI,9,0.8861321422465057,0.9404578522937188
missing_fidelity_pairs_pct,10,qLogNEHVI,10,0.8953362825450939,0.9209993611786045
missing_fidelity_pairs_pct,10,qLogNEHVI,11,0.897037144561895,0.9128704817617591
missing_fidelity_pairs_pct,10,qLogNEHVI,12,0.8955411473215389,0.9465710631631722
missing_fidelity_pairs_pct,10,qLogNEHVI,13,0.8782901308622568,0.9283807366981119
missing_fidelity_pairs_pct,10,qLogNEHVI,14,0.8969107862680139,0.9265705642551363
missing_fidelity_pairs_pct,10,qLogNEHVI,15,0.8885191788267583,0.9146060025443771
missing_fidelity_pairs_pct,10,qLogNEHVI,16,0.8870782343107234,0.9079206466357082
missing_fidelity_pairs_pct,10,qLogNEHVI,17,0.8855655210477232,0.9266060791653689
missing_fidelity_pairs_pct,10,qLogNEHVI,18,0.8988240335396841,0.9073461478479931
missing_fidelity_pairs_pct,10,qLogNEHVI,19,0.8860792660622183,0.931875744903388
missing_fidelity_pairs_pct,10,qLogNEHVI,20,0.8906171997800372,0.9273374943113546
missing_fidelity_pairs_pct,25,qLogNEHVI,1,0.8869631096546151,0.9041057676358814
missing_fidelity_pairs_pct,25,qLogNEHVI,2,0.8850307985311966,0.8877946902481714
missing_fidelity_pairs_pct,25,qLogNEHVI,3,0.8793225566481586,0.8833815305792814
missing_fidelity_pairs_pct,25,qLogNEHVI,4,0.8838548976583879,0.879792706613994
missing_fidelity_pairs_pct,25,qLogNEHVI,5,0.8878044127063386,0.8690848900454029
missing_fidelity_pairs_pct,25,qLogNEHVI,6,0.8873487191291665,0.9007440900632676
missing_fidelity_pairs_pct,25,qLogNEHVI,7,0.888487282873824,0.8974472818896206
missing_fidelity_pairs_pct,25,qLogNEHVI,8,0.8763688923678847,0.8926150930686595
missing_fidelity_pairs_pct,25,qLogNEHVI,9,0.891023757529345,0.9103926957355093
missing_fidelity_pairs_pct,25,qLogNEHVI,10,0.8834895863140254,0.8823382065138252
missing_fidelity_pairs_pct,25,qLogNEHVI,11,0.8838680301744097,0.8848191259783981
missing_fidelity_pairs_pct,25,qLogNEHVI,12,0.8824704488694601,0.885367617296046
missing_fidelity_pairs_pct,25,qLogNEHVI,13,0.8902087278872405,0.9077692981295986
missing_fidelity_pairs_pct,25,qLogNEHVI,14,0.9004155413698597,0.9006668040234979
missing_fidelity_pairs_pct,25,qLogNEHVI,15,0.8848798707433101,0.8712671886909404
missing_fidelity_pairs_pct,25,qLogNEHVI,16,0.8856373618851413,0.8881588889570633
missing_fidelity_pairs_pct,25,qLogNEHVI,17,0.8801928145476772,0.8958650721236101
missing_fidelity_pairs_pct,25,qLogNEHVI,18,0.8902099368636963,0.8970782982860066
missing_fidelity_pairs_pct,25,qLogNEHVI,19,0.889579324285554,0.8897255032003366
missing_fidelity_pairs_pct,25,qLogNEHVI,20,0.898125325233708,0.8824743924974349
missing_fidelity_pairs_pct,40,qLogNEHVI,1,0.858460051707805,0.8943874475201279
missing_fidelity_pairs_pct,40,qLogNEHVI,2,0.8842030041961323,0.8745270074273771
missing_fidelity_pairs_pct,40,qLogNEHVI,3,0.8759910170865537,0.8715009351903275
missing_fidelity_pairs_pct,40,qLogNEHVI,4,0.8689445597402566,0.8875941531580538
missing_fidelity_pairs_pct,40,qLogNEHVI,5,0.8732903427599581,0.8651737459858833
missing_fidelity_pairs_pct,40,qLogNEHVI,6,0.8853428177618521,0.8784667259521046
