task,seed,method,normalized_HV,IGD_plus
WFG2_D14,7,MOMF,0.8549136974432618,0.015676874149294102
WFG2_D14,8,MOMF,0.8479569798042397,0.020535106892035766
WFG2_D14,9,MOMF,0.8570524100313736,0.016317712427683848
WFG2_D14,10,MOMF,0.870380322741256,0.01854946333604125
WFG2_D14,11,MOMF,0.8501345209893139,0.021398823295023774
WFG2_D14,12,MOMF,0.8568209886928617,0.019442819077460476
WFG2_D14,13,MOMF,0.8580497895963206,0.018298472595238716
WFG2_D14,14,MOMF,0.8441018084765118,0.020395282667994633
WFG2_D14,15,MOMF,0.8518128372129347,0.016612560890907523
WFG2_D14,16,MOMF,0.855685825468135,0.01571358849270003
WFG2_D14,17,MOMF,0.8582086927194018,0.017735184614778337
WFG2_D14,18,MOMF,0.8518340455265684,0.01885096480731939
WFG2_D14,19,MOMF,0.869813870024409,0.016951575260924282
WFG2_D14,20,MOMF,0.8592427181435974,0.018101039081741214
WFG2_D14,1,PHSEA,0.8597428086858299,0.020082418467657622
WFG2_D14,2,PHSEA,0.8258560765253433,0.019855238521472897
WFG2_D14,3,PHSEA,0.8499890799130063,0.022323856882528824
WFG2_D14,4,PHSEA,0.8477331981489495,0.022551487791983946
WFG2_D14,5,PHSEA,0.8486753478599774,0.017394499382845447
WFG2_D14,6,PHSEA,0.8613537042701486,0.016590700528615058
WFG2_D14,7,PHSEA,0.8591491038274588,0.019255879781095706
WFG2_D14,8,PHSEA,0.8555937732736709,0.01817780487869521
WFG2_D14,9,PHSEA,0.8479054016223515,0.021229349169756717
WFG2_D14,10,PHSEA,0.8490773149085045,0.01890793853195894
WFG2_D14,11,PHSEA,0.8646438351408229,0.016689179986063812
WFG2_D14,12,PHSEA,0.8604899948795469,0.01855741904250003
WFG2_D14,13,PHSEA,0.8476966456394698,0.020423735488054824
WFG2_D14,14,PHSEA,0.8490567245941003,0.02075300760171364
WFG2_D14,15,PHSEA,0.8520916183616116,0.017700135956253034
WFG2_D14,16,PHSEA,0.856764948925864,0.018573018895013654
WFG2_D14,17,PHSEA,0.8654405757589883,0.018513326675297214
WFG2_D14,18,PHSEA,0.8443256692325182,0.01902298183689719
WFG2_D14,19,PHSEA,0.8455238782184505,0.01698913891260728
WFG2_D14,20,PHSEA,0.8547024200038327,0.019607269773333446
WFG2_D14,1,MSAEA-DM,0.8548216729967194,0.02026208828736729
WFG2_D14,2,MSAEA-DM,0.843326467203332,0.024560129254070633
WFG2_D14,3,MSAEA-DM,0.8474711944819769,0.023692838010475285
WFG2_D14,4,MSAEA-DM,0.8411594147116274,0.020592879824882157
WFG2_D14,5,MSAEA-DM,0.8323644919780953,0.022174842251675965
WFG2_D14,6,MSAEA-DM,0.8352422238658789,0.022625290890017854
WFG2_D14,7,MSAEA-DM,0.8449157146632801,0.018547879761502333
WFG2_D14,8,MSAEA-DM,0.8395352716237202,0.018710523923134922
WFG2_D14,9,MSAEA-DM,0.8278588523967453,0.018719936353447247
WFG2_D14,10,MSAEA-DM,0.8345203187563968,0.017932541862564606
WFG2_D14,11,MSAEA-DM,0.8475964836462221,0.02203548763506037
WFG2_D14,12,MSAEA-DM,0.8344829731736388,0.023716735404777933
WFG2_D14,13,MSAEA-DM,0.8424206742944255,0.01856261562099732
WFG2_D14,14,MSAEA-DM,0.847638288084096,0.022241434168006495
WFG2_D14,15,MSAEA-DM,0.829290283732869,0.020187373618150702
WFG2_D14,16,MSAEA-DM,0.8506190102306805,0.02248531521789243
WFG2_D14,17,MSAEA-DM,0.8532441320928491,0.02495000617045512
WFG2_D14,18,MSAEA-DM,0.8350780268403221,0.02127710811951653
WFG2_D14,19,MSAEA-DM,0.8413630194725475,0.020205131787595122
WFG2_D14,20,MSAEA-DM,0.8575298606854739,0.02129914054390728
WFG2_D14,1,AS-SMEA,0.851261395859963,0.02097272296210284
WFG2_D14,2,AS-SMEA,0.832307228356252,0.020202257387644577
WFG2_D14,3,AS-SMEA,0.8459934506664947,0.02241067704432437
WFG2_D14,4,AS-SMEA,0.8372286425235318,0.024658512121452116
WFG2_D14,5,AS-SMEA,0.8240254839340593,0.022060143207006933
WFG2_D14,6,AS-SMEA,0.8543074918144218,0.02562021309176047
WFG2_D14,7,AS-SMEA,0.8444227570440493,0.023901369318557658
WFG2_D14,8,AS-SMEA,0.8324527435391459,0.01983969000035524
WFG2_D14,9,AS-SMEA,0.8384944142650139,0.024396779100860265
WFG2_D14,10,AS-SMEA,0.8434860722025045,0.022141851698114733
WFG2_D14,11,AS-SMEA,0.8220638703532226,0.021666433079255486
WFG2_D14,12,AS-SMEA,0.8238432577255423,0.02253531628131548
WFG2_D14,13,AS-SMEA,0.8289280599120683,0.02593099038184061
WFG2_D14,14,AS-SMEA,0.8531424811200501,0.021960680652999925
WFG2_D14,15,AS-SMEA,0.8268411641611045,0.02131019425132226
WFG2_D14,16,AS-SMEA,0.831346417540058,0.026112148299661644
WFG2_D14,17,AS-SMEA,0.845901198706534,0.023382734995706932
WFG2_D14,18,AS-SMEA,0.8403899877131294,0.020213488944740846
WFG2_D14,19,AS-SMEA,0.8258091486895335,0.027644661599438684
WFG2_D14,20,AS-SMEA,0.8524165353373581,0.020140021449568276
WFG2_D30,1,Frank-WT MF-PIRN,0.810732578861325,0.01626340542255011
WFG2_D30,2,Frank-WT MF-PIRN,0.813543819862069,0.015230250967008255
WFG2_D30,3,Frank-WT MF-PIRN,0.8108819332300474,0.014787285768065702
WFG2_D30,4,Frank-WT MF-PIRN,0.8025650752391441,0.016227330653828514
WFG2_D30,5,Frank-WT MF-PIRN,0.7981694866494229,0.015947098753122887
WFG2_D30,6,Frank-WT MF-PIRN,0.7932619875211859,0.019185753513346344
WFG2_D30,7,Frank-WT MF-PIRN,0.8162800735874398,0.020139624574582137
WFG2_D30,8,Frank-WT MF-PIRN,0.8275813199719768,0.014895597213616302
WFG2_D30,9,Frank-WT MF-PIRN,0.8001263425661314,0.019692022863779853
WFG2_D30,10,Frank-WT MF-PIRN,0.810063965492218,0.01958001491496328
WFG2_D30,11,Frank-WT MF-PIRN,0.8200392883462769,0.020089193179774086
WFG2_D30,12,Frank-WT MF-PIRN,0.8052584252560292,0.018388505184441947
WFG2_D30,13,Frank-WT MF-PIRN,0.794940667994629,0.016714711375048204
WFG2_D30,14,Frank-WT MF-PIRN,0.8092648663850722,0.01371853807751854
WFG2_D30,15,Frank-WT MF-PIRN,0.8220724942592915,0.016012297133765716
WFG2_D30,16,Frank-WT MF-PIRN,0.8119872640912,0.016982045067178167
WFG2_D30,17,Frank-WT MF-PIRN,0.8219819024264556,0.01790583283751229
WFG2_D30,18,Frank-WT MF-PIRN,0.8018908361015212,0.01545329104000457
WFG2_D30,19,Frank-WT MF-PIRN,0.8133674295451175,0.016323633362411005
WFG2_D30,20,Frank-WT MF-PIRN,0.8091247989457537,0.020027074259560802
WFG2_D30,1,MF-HVKG,0.7976696216130534,0.011941419644913293
WFG2_D30,2,MF-HVKG,0.8126745164561567,0.010518034011866212
WFG2_D30,3,MF-HVKG,0.8416798312938122,0.011385980788955474
WFG2_D30,4,MF-HVKG,0.8310562306337427,0.01478008644442583
WFG2_D30,5,MF-HVKG,0.8379504333870105,0.01485244064453698
WFG2_D30,6,MF-HVKG,0.8310534211034392,0.011886826226249949
WFG2_D30,7,MF-HVKG,0.8328473742899173,0.012963347525247908
WFG2_D30,8,MF-HVKG,0.827592220675775,0.011580447395211293
WFG2_D30,9,MF-HVKG,0.8360493290194335,0.012805024151168482
WFG2_D30,10,MF-HVKG,0.8185998419015469,0.013284502886637066
WFG2_D30,11,MF-HVKG,0.8311941135504864,0.014538323014826647
WFG2_D30,12,MF-HVKG,0.8474431787370214,0.015459965356436466
WFG2_D30,13,MF-HVKG,0.8045021786798097,0.01327425220353131
WFG2_D30,14,MF-HVKG,0.8408087330832813,0.011795824015670975
WFG2_D30,15,MF-HVKG,0.8304142169622826,0.01222488725356493
WFG2_D30,16,MF-HVKG,0.8282528689522636,0.013798264899456613
WFG2_D30,17,MF-HVKG,0.8198701158239129,0.011985564119616212
WFG2_D30,18,MF-HVKG,0.8180439735564212,0.015192411825853763
WFG2_D30,19,MF-HVKG,0.8580601728635094,0.014322305703967853
WFG2_D30,20,MF-HVKG,0.8241439166086619,0.016338314561710428
WFG2_D30,1,qLogNEHVI,0.8298537715042515,0.016672610858176926
WFG2_D30,2,qLogNEHVI,0.8097071784899842,0.016546884034278658
WFG2_D30,3,qLogNEHVI,0.8130423540476367,0.012264258210520712
WFG2_D30,4,qLogNEHVI,0.8059524558013277,0.013831549918101843
WFG2_D30,5,qLogNEHVI,0.8166544613872317,0.014439770379080221
WFG2_D30,6,qLogNEHVI,0.8303692268848998,0.021582907065800693
WFG2_D30,7,qLogNEHVI,0.824803916366253,0.01482110200003659
WFG2_D30,8,qLogNEHVI,0.8272613741552818,0.016180248619419142
WFG2_D30,9,qLogNEHVI,0.8215684195888956,0.019684888556756784
WFG2_D30,10,qLogNEHVI,0.8393229053533693,0.01475191261788111
WFG2_D30,11,qLogNEHVI,0.8259027946727596,0.013981104085610152
WFG2_D30,12,qLogNEHVI,0.8243538438413165,0.01828342267808184
WFG2_D30,13,qLogNEHVI,0.8365732177604834,0.013744180418931006
WFG2_D30,14,qLogNEHVI,0.8065260559613899,0.01598637684624329
WFG2_D30,15,qLogNEHVI,0.8196445400405443,0.015691447574971908
WFG2_D30,16,qLogNEHVI,0.82252860341017,0.014357161090786512
WFG2_D30,17,qLogNEHVI,0.8064630006505354,0.01715905837303569
WFG2_D30,18,qLogNEHVI,0.7999193971935049,0.013699721015028452
WFG2_D30,19,qLogNEHVI,0.8028484161691963,0.013359745620636226
WFG2_D30,20,qLogNEHVI,0.8353666514258525,0.01727487763322031
WFG2_D30,1,MOMF,0.8147076741439077,0.019607255197046036
WFG2_D30,2,MOMF,0.8046048507464937,0.018862413718153743
WFG2_D30,3,MOMF,0.8118709783329034,0.018585277483762878
WFG2_D30,4,MOMF,0.7979674438439436,0.020880914107983362
WFG2_D30,5,MOMF,0.805688207408187,0.016970953069990247
WFG2_D30,6,MOMF,0.8048446088688793,0.01913902745241139
WFG2_D30,7,MOMF,0.8198470982711834,0.019316352880886588
WFG2_D30,8,MOMF,0.7935793782185416,0.01655200505084749
WFG2_D30,9,MOMF,0.8243123442725141,0.01861906905802854
WFG2_D30,10,MOMF,0.7933122058819588,0.017470518929428473
WFG2_D30,11,MOMF,0.7964057980062051,0.01535268935939604
WFG2_D30,12,MOMF,0.8062420057975942,0.014871158787115493
WFG2_D30,13,MOMF,0.7955783901154438,0.016499860999896965
WFG2_D30,14,MOMF,0.7991053355370998,0.019505270651112978
WFG2_D30,15,MOMF,0.8143695504767005,0.01729768890088888
WFG2_D30,16,MOMF,0.8087712936215615,0.014639138666521678
WFG2_D30,17,MOMF,0.8145690711165003,0.01734128602049785
WFG2_D30,18,MOMF,0.8104367122384107,0.01867779033872125
WFG2_D30,19,MOMF,0.8114158854537892,0.016213831673249808
WFG2_D30,20,MOMF,0.8116332904472365,0.014718720579443918
WFG2_D30,1,PHSEA,0.7888576051522406,0.01786370418737212
WFG2_D30,2,PHSEA,0.8019277198167966,0.018855330157922876
WFG2_D30,3,PHSEA,0.8020267331328097,0.016623845247446135
WFG2_D30,4,PHSEA,0.8017113825197411,0.02092816854989937
WFG2_D30,5,PHSEA,0.8078418615738798,0.01879101172778732
WFG2_D30,6,PHSEA,0.7979896647520097,0.01801951325585393
WFG2_D30,7,PHSEA,0.8037277003751158,0.018975453158232902
WFG2_D30,8,PHSEA,0.8052386153635097,0.022290573887230776
WFG2_D30,9,PHSEA,0.8070218749934995,0.022924019346545855
WFG2_D30,10,PHSEA,0.8012689671761892,0.020247216439138783
WFG2_D30,11,PHSEA,0.7968466176681738,0.018484720225056227
WFG2_D30,12,PHSEA,0.7831533152976418,0.0202303165086471
WFG2_D30,13,PHSEA,0.8036186590791579,0.020822410340940813
WFG2_D30,14,PHSEA,0.8151114288518075,0.022630243015925245
WFG2_D30,15,PHSEA,0.802169924842894,0.01772964886113039
WFG2_D30,16,PHSEA,0.7967764015997418,0.01945224089240541
WFG2_D30,17,PHSEA,0.7986916318967066,0.01805401458668868
WFG2_D30,18,PHSEA,0.802491380565951,0.019487237266098446
WFG2_D30,19,PHSEA,0.7968286061978622,0.018685132673056527
WFG2_D30,20,PHSEA,0.8330378907410708,0.021490997875791357
WFG2_D30,1,MSAEA-DM,0.8153889305394468,0.01053193025912645
WFG2_D30,2,MSAEA-DM,0.8254648605787717,0.010168238782280244
WFG2_D30,3,MSAEA-DM,0.8141850419734222,0.016246540362388706
WFG2_D30,4,MSAEA-DM,0.8171689887310887,0.015850948468914963
WFG2_D30,5,MSAEA-DM,0.8076938248837162,0.013193459886172255
WFG2_D30,6,MSAEA-DM,0.8205858214621006,0.016158402396887737
WFG2_D30,7,MSAEA-DM,0.8243510383952751,0.014351562696381609
WFG2_D30,8,MSAEA-DM,0.8123232076690156,0.017335038705765266
WFG2_D30,9,MSAEA-DM,0.8192498897139567,0.012686872950549488
WFG2_D30,10,MSAEA-DM,0.8341894243915494,0.014580352346947522
WFG2_D30,11,MSAEA-DM,0.8302589604697821,0.015245226213674093
WFG2_D30,12,MSAEA-DM,0.829566157851625,0.012761093308710367
WFG2_D30,13,MSAEA-DM,0.8307317540464041,0.014048104749132042
WFG2_D30,14,MSAEA-DM,0.8256301708013045,0.017453616136196268
WFG2_D30,15,MSAEA-DM,0.8182451147477001,0.013445937888662062
WFG2_D30,16,MSAEA-DM,0.8196462312328365,0.009981913369995956
WFG2_D30,17,MSAEA-DM,0.8262512180203182,0.013383619205880857
WFG2_D30,18,MSAEA-DM,0.8247738847905957,0.014892113627856886
WFG2_D30,19,MSAEA-DM,0.8297175823144074,0.016530028725200225
WFG2_D30,20,MSAEA-DM,0.8158016638785109,0.010495869655145556
WFG2_D30,1,AS-SMEA,0.8001447157486647,0.02296285722880671
WFG2_D30,2,AS-SMEA,0.7762951894302064,0.022031789006168555
WFG2_D30,3,AS-SMEA,0.781002485741353,0.021545238561729213
WFG2_D30,4,AS-SMEA,0.7881142376154677,0.02215009447369983
WFG2_D30,5,AS-SMEA,0.7980203594026332,0.022087430031351836
WFG2_D30,6,AS-SMEA,0.7887153871180044,0.020571206729159217
WFG2_D30,7,AS-SMEA,0.7770349357074693,0.02469561364706064
WFG2_D30,8,AS-SMEA,0.7892284625769849,0.024109964735892303
WFG2_D30,9,AS-SMEA,0.7847062651619332,0.025701088468682826
WFG2_D30,10,AS-SMEA,0.7914145121981642,0.021420800120849726
WFG2_D30,11,AS-SMEA,0.791912993986467,0.023231099493620927
WFG2_D30,12,AS-SMEA,0.7877957583216202,0.021151211539436294
WFG2_D30,13,AS-SMEA,0.8095448297847638,0.023489703016467873
WFG2_D30,14,AS-SMEA,0.793832672954928,0.023991102176353384
WFG2_D30,15,AS-SMEA,0.783975312780593,0.023979298622202248
WFG2_D30,16,AS-SMEA,0.7909619879790799,0.02524757650791157
WFG2_D30,17,AS-SMEA,0.7929009232376596,0.021049337787997894
WFG2_D30,18,AS-SMEA,0.7879179467852409,0.01919169916483958
WFG2_D30,19,AS-SMEA,0.7923018866552146,0.02444089403461879
WFG2_D30,20,AS-SMEA,0.7976519800537218,0.023529855993472584
WFG3_D14,1,Frank-WT MF-PIRN,0.7879589558617487,0.013455303659860326
WFG3_D14,2,Frank-WT MF-PIRN,0.7868627744580741,0.014265414690262865
WFG3_D14,3,Frank-WT MF-PIRN,0.7800325313076478,0.012541342975961697
WFG3_D14,4,Frank-WT MF-PIRN,0.7842167579848711,0.012361325207156972
WFG3_D14,5,Frank-WT MF-PIRN,0.7896708973926014,0.010980973344337295
WFG3_D14,6,Frank-WT MF-PIRN,0.7927440761427879,0.012544352080227042
WFG3_D14,7,Frank-WT MF-PIRN,0.7809017735298034,0.01261659517212792
WFG3_D14,8,Frank-WT MF-PIRN,0.7771303078327775,0.01430807790841166
WFG3_D14,9,Frank-WT MF-PIRN,0.7815151666668437,0.011769199454250194
WFG3_D14,10,Frank-WT MF-PIRN,0.7778805497905843,0.010938952660288487
WFG3_D14,11,Frank-WT MF-PIRN,0.7951986314494317,0.01036213483859803
WFG3_D14,12,Frank-WT MF-PIRN,0.7642567806073153,0.009425553611437966
WFG3_D14,13,Frank-WT MF-PIRN,0.7761974160851465,0.01209151497944035
WFG3_D14,14,Frank-WT MF-PIRN,0.7846112454975849,0.007954764702561628
WFG3_D14,15,Frank-WT MF-PIRN,0.7737060500503566,0.010466878721649732
WFG3_D14,16,Frank-WT MF-PIRN,0.7815431672358021,0.00960583310510599
WFG3_D14,17,Frank-WT MF-PIRN,0.7726678405966566,0.011081598199951704
WFG3_D14,18,Frank-WT MF-PIRN,0.7840215035986092,0.012420665529574566
WFG3_D14,19,Frank-WT MF-PIRN,0.7865899647379032,0.01249340511892829
WFG3_D14,20,Frank-WT MF-PIRN,0.7806145137500016,0.012606458709881533
WFG3_D14,1,MF-HVKG,0.764759894536159,0.012984729410402036
WFG3_D14,2,MF-HVKG,0.7728350300839105,0.014913586461594455
WFG3_D14,3,MF-HVKG,0.764510939924202,0.01364659158907822
WFG3_D14,4,MF-HVKG,0.7782709342702839,0.014870708439462522
WFG3_D14,5,MF-HVKG,0.7676671988448702,0.013043668785201159
WFG3_D14,6,MF-HVKG,0.7610661530839526,0.013337885888776902
WFG3_D14,7,MF-HVKG,0.7729445290982118,0.009789450921864083
WFG3_D14,8,MF-HVKG,0.771244814850519,0.01047701684352132
WFG3_D14,9,MF-HVKG,0.7691503228866008,0.014898111903754153
WFG3_D14,10,MF-HVKG,0.7712749463573918,0.015236682372225425
WFG3_D14,11,MF-HVKG,0.7718004934477756,0.0131106800707083
WFG3_D14,12,MF-HVKG,0.7688957636212534,0.010153907540457616
WFG3_D14,13,MF-HVKG,0.7716767773029631,0.013264553925108573
WFG3_D14,14,MF-HVKG,0.7638987551856532,0.014664454075387696
WFG3_D14,15,MF-HVKG,0.7739717000039295,0.012150833033474917
WFG3_D14,16,MF-HVKG,0.7800684735951005,0.011940591095269498
WFG3_D14,17,MF-HVKG,0.779178616099728,0.012257895288154923
WFG3_D14,18,MF-HVKG,0.7697022569609401,0.013572994517156857
WFG3_D14,19,MF-HVKG,0.7553624163466252,0.012817338189367674
WFG3_D14,20,MF-HVKG,0.7865981985912002,0.01478182518307927
WFG3_D14,1,qLogNEHVI,0.7361931321758919,0.017544418267745988
WFG3_D14,2,qLogNEHVI,0.7602939309755709,0.018331415739375204
WFG3_D14,3,qLogNEHVI,0.7663152096732676,0.015738492530479032
WFG3_D14,4,qLogNEHVI,0.7674693643539326,0.015496545425368626
WFG3_D14,5,qLogNEHVI,0.7587743856330614,0.01708768701660102
WFG3_D14,6,qLogNEHVI,0.7580702024558966,0.010797045679711861
WFG3_D14,7,qLogNEHVI,0.7673616174567448,0.011822376202068864
WFG3_D14,8,qLogNEHVI,0.770569077431781,0.013924434849945629
WFG3_D14,9,qLogNEHVI,0.7654074044541572,0.013094917513062404
WFG3_D14,10,qLogNEHVI,0.7497234434715434,0.015141855838167283
WFG3_D14,11,qLogNEHVI,0.7618879551751646,0.013408302742079301
WFG3_D14,12,qLogNEHVI,0.7612792275700316,0.012910455073370027
WFG3_D14,13,qLogNEHVI,0.7618206725824477,0.01191764312999226
WFG3_D14,14,qLogNEHVI,0.7636593255606295,0.015896029069689906
WFG3_D14,15,qLogNEHVI,0.7595590556822802,0.019039046232650146
WFG3_D14,16,qLogNEHVI,0.7698277494531726,0.015456220708420579
WFG3_D14,17,qLogNEHVI,0.7541950478153547,0.011781178727887975
WFG3_D14,18,qLogNEHVI,0.7616682549958997,0.016558612309688532
WFG3_D14,19,qLogNEHVI,0.7614121998982791,0.015513348690123626
WFG3_D14,20,qLogNEHVI,0.7787064127303811,0.01600353652133332
WFG3_D14,1,MOMF,0.7402515084529023,0.02020348395837281
WFG3_D14,2,MOMF,0.7455781553758142,0.01635469129615699
WFG3_D14,3,MOMF,0.7476090339226924,0.015625166091169703
WFG3_D14,4,MOMF,0.7688017960538471,0.020187760483011102
WFG3_D14,5,MOMF,0.7558376165055702,0.01673241403676314
WFG3_D14,6,MOMF,0.7557035261305416,0.01785750057361792
WFG3_D14,7,MOMF,0.756995932784508,0.015222235861710906
WFG3_D14,8,MOMF,0.7634195467706423,0.015502614137188123
WFG3_D14,9,MOMF,0.7449760383648717,0.015379129281408454
WFG3_D14,10,MOMF,0.7558383911058578,0.016966730508528094
WFG3_D14,11,MOMF,0.7579401205474787,0.01631800803316677
WFG3_D14,12,MOMF,0.7653818549855699,0.01724459029185532
WFG3_D14,13,MOMF,0.7515736614089111,0.014999872391367462
WFG3_D14,14,MOMF,0.7661727458934303,0.013568300654073336
WFG3_D14,15,MOMF,0.753580720575051,0.01708766246616008
WFG3_D14,16,MOMF,0.7495999938539473,0.017345630211096398
WFG3_D14,17,MOMF,0.7525187287051122,0.01879513984870722
WFG3_D14,18,MOMF,0.7552322027562745,0.014070285768848584
WFG3_D14,19,MOMF,0.7643448406311748,0.01264846430053089
WFG3_D14,20,MOMF,0.7560466310470448,0.01596222930715174
WFG3_D14,1,PHSEA,0.7513872502519092,0.018111465177756365
WFG3_D14,2,PHSEA,0.7462458198029106,0.017696444091223985
WFG3_D14,3,PHSEA,0.7392399851938056,0.02054636192799592
WFG3_D14,4,PHSEA,0.74927053142797,0.02030723014298824
WFG3_D14,5,PHSEA,0.752846285467855,0.019405651414538115
WFG3_D14,6,PHSEA,0.734128840719848,0.01904858401723264
WFG3_D14,7,PHSEA,0.7606033662610914,0.016972138396599876
WFG3_D14,8,PHSEA,0.7438976413046174,0.018058456259713047
WFG3_D14,9,PHSEA,0.7433347111663425,0.017800634259008668
WFG3_D14,10,PHSEA,0.7308832586675141,0.020846109414392626
WFG3_D14,11,PHSEA,0.7441507236978517,0.0214332981136565
WFG3_D14,12,PHSEA,0.7374335449651797,0.018933625381236788
WFG3_D14,13,PHSEA,0.7607262831093056,0.020109303398910684
WFG3_D14,14,PHSEA,0.7326916452540825,0.021188761075639034
WFG3_D14,15,PHSEA,0.7484569763412259,0.02381238711987177
WFG3_D14,16,PHSEA,0.7511887058853151,0.02001248551895735
WFG3_D14,17,PHSEA,0.7459519983763239,0.018365525921500776
WFG3_D14,18,PHSEA,0.7519736727603291,0.01726022648968732
WFG3_D14,19,PHSEA,0.7357122051597405,0.01790626488893762
WFG3_D14,20,PHSEA,0.7437504129428264,0.017613875034520894
WFG3_D14,1,MSAEA-DM,0.7357080791869814,0.02421881564696597
WFG3_D14,2,MSAEA-DM,0.7420361664196473,0.017515216063153746
WFG3_D14,3,MSAEA-DM,0.7220809960369066,0.023178325397511804
WFG3_D14,4,MSAEA-DM,0.7506663854655758,0.022467079138771672
WFG3_D14,5,MSAEA-DM,0.7403538071810245,0.018550284062578387
WFG3_D14,6,MSAEA-DM,0.7383060065534947,0.02077087228360145
WFG3_D14,7,MSAEA-DM,0.7621432517175719,0.022319917535144708
WFG3_D14,8,MSAEA-DM,0.7324461055016296,0.022133746019949954
WFG3_D14,9,MSAEA-DM,0.7266856228281948,0.022367942232777813
WFG3_D14,10,MSAEA-DM,0.7445593392836652,0.02078998061265069
WFG3_D14,11,MSAEA-DM,0.7235937709345889,0.021504934198172482
WFG3_D14,12,MSAEA-DM,0.7264242524531478,0.018783379940806092
WFG3_D14,13,MSAEA-DM,0.7405081996772181,0.01724106395004206
WFG3_D14,14,MSAEA-DM,0.7326904409457918,0.023825970115747042
WFG3_D14,15,MSAEA-DM,0.7444748922288927,0.018785697715149548
WFG3_D14,16,MSAEA-DM,0.7420929512379393,0.019512166611319517
WFG3_D14,17,MSAEA-DM,0.7427045939250507,0.022358125696717093
WFG3_D14,18,MSAEA-DM,0.7586109287303714,0.02167963550952234
WFG3_D14,19,MSAEA-DM,0.7451678199891866,0.017872371661509425
WFG3_D14,20,MSAEA-DM,0.759220909792261,0.016600321399945994
WFG3_D14,1,AS-SMEA,0.7236241801466883,0.023068061042820567
WFG3_D14,2,AS-SMEA,0.7291144973150039,0.022351068434406738
WFG3_D14,3,AS-SMEA,0.7283327430423083,0.021806637118478352
WFG3_D14,4,AS-SMEA,0.727946022095385,0.021177933448663415
WFG3_D14,5,AS-SMEA,0.7173425710861512,0.020297097322419674
WFG3_D14,6,AS-SMEA,0.7286201946603998,0.020778304691513018
WFG3_D14,7,AS-SMEA,0.7346506346722543,0.024263997645280307
WFG3_D14,8,AS-SMEA,0.7186023426380976,0.02133915721601048
WFG3_D14,9,AS-SMEA,0.725400747760424,0.023279185533890516
WFG3_D14,10,AS-SMEA,0.7192402732074324,0.018992602866698183
WFG3_D14,11,AS-SMEA,0.7161070660759548,0.02477430224209462
WFG3_D14,12,AS-SMEA,0.7388880287961338,0.023846348029455282
WFG3_D14,13,AS-SMEA,0.7239436277276476,0.02309970450370468
WFG3_D14,14,AS-SMEA,0.7192196057316438,0.024202509973473053
WFG3_D14,15,AS-SMEA,0.7321575542654107,0.020639384089755578
WFG3_D14,16,AS-SMEA,0.7251689703997029,0.02224374869850391
WFG3_D14,17,AS-SMEA,0.7190166225219262,0.02004263324155961
WFG3_D14,18,AS-SMEA,0.7283582246160722,0.020148963007235763
WFG3_D14,19,AS-SMEA,0.7088766770843645,0.021972031454489446
WFG3_D14,20,AS-SMEA,0.723196023336267,0.019897079134974998
WFG3_D30,1,Frank-WT MF-PIRN,0.7318707595476067,0.014318350631621983
WFG3_D30,2,Frank-WT MF-PIRN,0.7083534214396033,0.010694681021772826
WFG3_D30,3,Frank-WT MF-PIRN,0.7247286758830148,0.015006836239322642
WFG3_D30,4,Frank-WT MF-PIRN,0.7185918473268765,0.01088733563418163
WFG3_D30,5,Frank-WT MF-PIRN,0.7187576510319155,0.013249127258706993
WFG3_D30,6,Frank-WT MF-PIRN,0.7349228930625291,0.011322143924579512
WFG3_D30,7,Frank-WT MF-PIRN,0.7269410162201247,0.015001550834137685
WFG3_D30,8,Frank-WT MF-PIRN,0.72204882240838,0.011547277727211912
WFG3_D30,9,Frank-WT MF-PIRN,0.7251252495252083,0.01493251107542397
WFG3_D30,10,Frank-WT MF-PIRN,0.7511926355141576,0.010905083828730297
WFG3_D30,11,Frank-WT MF-PIRN,0.7336768959789903,0.01113649449502965
WFG3_D30,12,Frank-WT MF-PIRN,0.7168506517208796,0.011385795856893898
WFG3_D30,13,Frank-WT MF-PIRN,0.7208732933441813,0.016484025648850348
WFG3_D30,14,Frank-WT MF-PIRN,0.741128926361792,0.013789542926379331
WFG3_D30,15,Frank-WT MF-PIRN,0.751027515688898,0.009747512704668568
WFG3_D30,16,Frank-WT MF-PIRN,0.7226398056347176,0.009232876126218226
WFG3_D30,17,Frank-WT MF-PIRN,0.7420502864189381,0.011402504247003203
WFG3_D30,18,Frank-WT MF-PIRN,0.7405312797068745,0.011875967196681103
WFG3_D30,19,Frank-WT MF-PIRN,0.7161538094506404,0.010646974075335502
WFG3_D30,20,Frank-WT MF-PIRN,0.7274509339457326,0.011903746475928048
WFG3_D30,1,MF-HVKG,0.7257347732384593,0.012371260203908194
WFG3_D30,2,MF-HVKG,0.720878476969419,0.009351469076227803
WFG3_D30,3,MF-HVKG,0.7100697578305589,0.013486853510923345
WFG3_D30,4,MF-HVKG,0.7024125080595855,0.011594248561831427
WFG3_D30,5,MF-HVKG,0.745986890558928,0.017873952592227987
WFG3_D30,6,MF-HVKG,0.7312399790851107,0.014269669556775631
WFG3_D30,7,MF-HVKG,0.7136349878529924,0.012553168310542739
WFG3_D30,8,MF-HVKG,0.7298045301897836,0.016580085919246288
WFG3_D30,9,MF-HVKG,0.707926882062383,0.01002247941196251
WFG3_D30,10,MF-HVKG,0.7182886425117946,0.013980983013371329
